1, 10307, Note_on_c, 0, 73, 0
1, 10320, Note_on_c, 0, 73, 127
1, 10547, Note_on_c, 0, 73, 0
1, 10560, Note_on_c, 0, 73, 127
1, 10787, Note_on_c, 0, 73, 0
1, 10800, Note_on_c, 0, 73, 127
1, 11027, Note_on_c, 0, 73, 0
1, 11040, Note_on_c, 0, 77, 127
1, 11153, Note_on_c, 0, 77, 0
1, 11160, Note_on_c, 0, 80, 127
1, 11273, Note_on_c, 0, 80, 0
1, 11280, Note_on_c, 0, 82, 127
1, 11393, Note_on_c, 0, 82, 0
1, 11400, Note_on_c, 0, 80, 127
1, 11513, Note_on_c, 0, 80, 0
1, 11520, Note_on_c, 0, 83, 127
1, 11633, Note_on_c, 0, 83, 0
1, 11640, Note_on_c, 0, 80, 127
1, 11867, Note_on_c, 0, 80, 0
1, 12000, Note_on_c, 0, 84, 127
1, 12113, Note_on_c, 0, 84, 0
1, 12120, Note_on_c, 0, 83, 127
1, 12233, Note_on_c, 0, 83, 0
1, 12240, Note_on_c, 0, 84, 127
1, 12353, Note_on_c, 0, 84, 0
1, 12360, Note_on_c, 0, 83, 127
1, 12473, Note_on_c, 0, 83, 0
1, 12480, Note_on_c, 0, 84, 127
1, 12593, Note_on_c, 0, 84, 0
1, 12600, Note_on_c, 0, 87, 127
1, 12941, Note_on_c, 0, 87, 0
1, 12960, Note_on_c, 0, 84, 127
1, 13073, Note_on_c, 0, 84, 0
1, 13080, Note_on_c, 0, 87, 127
1, 13193, Note_on_c, 0, 87, 0
1, 13200, Note_on_c, 0, 84, 127
1, 13313, Note_on_c, 0, 84, 0
1, 13320, Note_on_c, 0, 80, 127
1, 13547, Note_on_c, 0, 80, 0
1, 13680, Note_on_c, 0, 75, 127
1, 13907, Note_on_c, 0, 75, 0
1, 13920, Time_signature, 3, 2, 24, 8
1, 13920, Note_on_c, 0, 84, 127
1, 14033, Note_on_c, 0, 84, 0
1, 14040, Note_on_c, 0, 80, 127
1, 14267, Note_on_c, 0, 80, 0
1, 14280, Note_on_c, 0, 75, 127
1, 14393, Note_on_c, 0, 75, 0
1, 14400, Note_on_c, 0, 82, 127
1, 14627, Note_on_c, 0, 82, 0
1, 14640, Note_on_c, 0, 80, 127
1, 14981, Note_on_c, 0, 80, 0
1, 15360, Time_signature, 1, 2, 24, 8
1, 15360, Key_signature, 0, "major"
1, 15600, Note_on_c, 0, 75, 127
1, 15827, Note_on_c, 0, 75, 0
1, 15840, Time_signature, 4, 2, 24, 8
1, 15840, Note_on_c, 0, 80, 127
1, 16067, Note_on_c, 0, 80, 0
1, 16080, Note_on_c, 0, 80, 127
1, 16307, Note_on_c, 0, 80, 0
1, 16320, Note_on_c, 0, 77, 127
1, 16433, Note_on_c, 0, 77, 0
1, 16440, Note_on_c, 0, 75, 127
1, 16553, Note_on_c, 0, 75, 0
1, 16560, Note_on_c, 0, 71, 127
1, 16673, Note_on_c, 0, 71, 0
1, 16680, Note_on_c, 0, 72, 127
1, 16793, Note_on_c, 0, 72, 0
1, 16800, Note_on_c, 0, 75, 127
1, 16913, Note_on_c, 0, 75, 0
1, 16920, Note_on_c, 0, 72, 127
1, 17033, Note_on_c, 0, 72, 0
1, 17040, Note_on_c, 0, 77, 127
1, 17267, Note_on_c, 0, 77, 0
1, 17280, Note_on_c, 0, 75, 127
1, 17393, Note_on_c, 0, 75, 0
1, 17400, Note_on_c, 0, 72, 127
1, 17513, Note_on_c, 0, 72, 0
1, 17520, Note_on_c, 0, 70, 127
1, 17633, Note_on_c, 0, 70, 0
1, 17640, Note_on_c, 0, 72, 127
1, 17753, Note_on_c, 0, 72, 0
1, 17760, Note_on_c, 0, 68, 127
1, 17987, Note_on_c, 0, 68, 0
1, 18000, Note_on_c, 0, 68, 127
1, 18113, Note_on_c, 0, 68, 0
1, 18120, Note_on_c, 0, 70, 127
1, 18233, Note_on_c, 0, 70, 0
1, 18240, Note_on_c, 0, 72, 127
1, 18353, Note_on_c, 0, 72, 0
1, 18360, Note_on_c, 0, 75, 127
1, 18473, Note_on_c, 0, 75, 0
1, 18480, Note_on_c, 0, 77, 127
1, 18593, Note_on_c, 0, 77, 0
1, 18600, Note_on_c, 0, 75, 127
1, 18713, Note_on_c, 0, 75, 0
1, 18720, Note_on_c, 0, 80, 127
1, 18947, Note_on_c, 0, 80, 0
1, 19320, Note_on_c, 0, 75, 127
1, 19433, Note_on_c, 0, 75, 0
1, 19440, Note_on_c, 0, 77, 127
1, 19553, Note_on_c, 0, 77, 0
1, 19560, Note_on_c, 0, 75, 127
1, 19673, Note_on_c, 0, 75, 0
1, 19680, Note_on_c, 0, 80, 127
1, 19907, Note_on_c, 0, 80, 0
1, 19920, Note_on_c, 0, 80, 127
1, 20147, Note_on_c, 0, 80, 0
1, 20160, Note_on_c, 0, 77, 127
1, 20273, Note_on_c, 0, 77, 0
1, 20280, Note_on_c, 0, 75, 127
1, 20393, Note_on_c, 0, 75, 0
1, 20400, Note_on_c, 0, 71, 127
1, 20513, Note_on_c, 0, 71, 0
1, 20520, Note_on_c, 0, 72, 127
1, 20633, Note_on_c, 0, 72, 0
1, 20640, Note_on_c, 0, 75, 127
1, 20753, Note_on_c, 0, 75, 0
1, 20760, Note_on_c, 0, 72, 127
1, 20873, Note_on_c, 0, 72, 0
1, 20880, Note_on_c, 0, 77, 127
1, 21107, Note_on_c, 0, 77, 0
1, 21120, Note_on_c, 0, 75, 127
1, 21233, Note_on_c, 0, 75, 0
1, 21240, Note_on_c, 0, 72, 127
1, 21353, Note_on_c, 0, 72, 0
1, 21360, Note_on_c, 0, 70, 127
1, 21473, Note_on_c, 0, 70, 0
1, 21480, Note_on_c, 0, 72, 127
1, 21593, Note_on_c, 0, 72, 0
1, 21600, Note_on_c, 0, 75, 127
1, 21827, Note_on_c, 0, 75, 0
1, 21840, Note_on_c, 0, 75, 127
1, 21953, Note_on_c, 0, 75, 0
1, 21960, Note_on_c, 0, 75, 127
1, 22073, Note_on_c, 0, 75, 0
1, 22080, Note_on_c, 0, 79, 127
1, 22193, Note_on_c, 0, 79, 0
1, 22200, Note_on_c, 0, 82, 127
1, 22313, Note_on_c, 0, 82, 0
1, 22320, Note_on_c, 0, 79, 127
1, 22547, Note_on_c, 0, 79, 0
1, 22560, Note_on_c, 0, 75, 127
1, 22787, Note_on_c, 0, 75, 0
1, 23160, Note_on_c, 0, 75, 127
1, 23273, Note_on_c, 0, 75, 0
1, 23280, Note_on_c, 0, 77, 127
1, 23393, Note_on_c, 0, 77, 0
1, 23400, Note_on_c, 0, 75, 127
1, 23513, Note_on_c, 0, 75, 0
1, 23520, Note_on_c, 0, 80, 127
1, 23747, Note_on_c, 0, 80, 0
1, 23760, Note_on_c, 0, 80, 127
1, 23987, Note_on_c, 0, 80, 0
1, 24000, Note_on_c, 0, 80, 127
1, 24227, Note_on_c, 0, 80, 0
1, 24240, Note_on_c, 0, 80, 127
1, 24467, Note_on_c, 0, 80, 0
1, 24480, Note_on_c, 0, 80, 127
1, 24707, Note_on_c, 0, 80, 0
1, 24720, Note_on_c, 0, 80, 127
1, 24947, Note_on_c, 0, 80, 0
1, 24960, Note_on_c, 0, 77, 127
1, 25073, Note_on_c, 0, 77, 0
1, 25080, Note_on_c, 0, 75, 127
1, 25193, Note_on_c, 0, 75, 0
1, 25200, Note_on_c, 0, 72, 127
1, 25313, Note_on_c, 0, 72, 0
1, 25320, Note_on_c, 0, 70, 127
1, 25433, Note_on_c, 0, 70, 0
1, 25440, Note_on_c, 0, 73, 127
1, 25667, Note_on_c, 0, 73, 0
1, 25680, Note_on_c, 0, 73, 127
1, 25907, Note_on_c, 0, 73, 0
1, 25920, Note_on_c, 0, 73, 127
1, 26147, Note_on_c, 0, 73, 0
